person_id,split,shot_id,pose_id,pose_description,angle_id,angle_description,background_id,lighting_id,garment_slot,garment_id,garment_type,camera_distance_class,quality_flags
person_010,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_010__G_rot_3,tbd,full_body_mid_distance,[]
person_010,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_010__G_rot_3,tbd,full_body_mid_distance,[]
person_010,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_010__G_rot_3,tbd,full_body_mid_distance,[]
person_010,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_010__G_rot_3,tbd,full_body_mid_distance,[]
person_011,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_011__G_core_1,tbd,full_body_mid_distance,[]
person_011,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_011__G_core_1,tbd,full_body_mid_distance,[]
person_011,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_011__G_core_1,tbd,full_body_mid_distance,[]
person_011,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_011__G_core_1,tbd,full_body_mid_distance,[]
person_011,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_011__G_core_2,tbd,full_body_mid_distance,[]
person_011,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_011__G_core_2,tbd,full_body_mid_distance,[]
person_011,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_011__G_core_2,tbd,full_body_mid_distance,[]
person_011,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_011__G_core_2,tbd,full_body_mid_distance,[]
person_011,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_011__G_rot_1,tbd,full_body_mid_distance,[]
person_011,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_011__G_rot_1,tbd,full_body_mid_distance,[]
person_011,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_011__G_rot_1,tbd,full_body_mid_distance,[]
person_011,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_011__G_rot_1,tbd,full_body_mid_distance,[]
person_011,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_011__G_rot_2,tbd,full_body_mid_distance,[]
person_011,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_011__G_rot_2,tbd,full_body_mid_distance,[]
person_011,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_011__G_rot_2,tbd,full_body_mid_distance,[]
person_011,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_011__G_rot_2,tbd,full_body_mid_distance,[]
person_011,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_011__G_rot_3,tbd,full_body_mid_distance,[]
person_011,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_011__G_rot_3,tbd,full_body_mid_distance,[]
person_011,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_011__G_rot_3,tbd,full_body_mid_distance,[]
person_011,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_011__G_rot_3,tbd,full_body_mid_distance,[]
person_012,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_012__G_core_1,tbd,full_body_mid_distance,[]
person_012,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_012__G_core_1,tbd,full_body_mid_distance,[]
person_012,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_012__G_core_1,tbd,full_body_mid_distance,[]
person_012,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_012__G_core_1,tbd,full_body_mid_distance,[]
person_012,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_012__G_core_2,tbd,full_body_mid_distance,[]
person_012,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_012__G_core_2,tbd,full_body_mid_distance,[]
person_012,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_012__G_core_2,tbd,full_body_mid_distance,[]
person_012,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_012__G_core_2,tbd,full_body_mid_distance,[]
person_012,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_012__G_rot_1,tbd,full_body_mid_distance,[]
person_012,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_012__G_rot_1,tbd,full_body_mid_distance,[]
person_012,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_012__G_rot_1,tbd,full_body_mid_distance,[]
person_012,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_012__G_rot_1,tbd,full_body_mid_distance,[]
person_012,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_012__G_rot_2,tbd,full_body_mid_distance,[]
person_012,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_012__G_rot_2,tbd,full_body_mid_distance,[]
person_012,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_012__G_rot_2,tbd,full_body_mid_distance,[]
person_012,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_012__G_rot_2,tbd,full_body_mid_distance,[]
person_012,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_012__G_rot_3,tbd,full_body_mid_distance,[]
person_012,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_012__G_rot_3,tbd,full_body_mid_distance,[]
person_012,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_012__G_rot_3,tbd,full_body_mid_distance,[]
person_012,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_012__G_rot_3,tbd,full_body_mid_distance,[]
person_013,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_013__G_core_1,tbd,full_body_mid_distance,[]
person_013,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_013__G_core_1,tbd,full_body_mid_distance,[]
person_013,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_013__G_core_1,tbd,full_body_mid_distance,[]
person_013,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_013__G_core_1,tbd,full_body_mid_distance,[]
person_013,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_013__G_core_2,tbd,full_body_mid_distance,[]
person_013,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_013__G_core_2,tbd,full_body_mid_distance,[]
person_013,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_013__G_core_2,tbd,full_body_mid_distance,[]
person_013,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_013__G_core_2,tbd,full_body_mid_distance,[]
person_013,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_013__G_rot_1,tbd,full_body_mid_distance,[]
person_013,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_013__G_rot_1,tbd,full_body_mid_distance,[]
person_013,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_013__G_rot_1,tbd,full_body_mid_distance,[]
person_013,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_013__G_rot_1,tbd,full_body_mid_distance,[]
person_013,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_013__G_rot_2,tbd,full_body_mid_distance,[]
person_013,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_013__G_rot_2,tbd,full_body_mid_distance,[]
person_013,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_013__G_rot_2,tbd,full_body_mid_distance,[]
person_013,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_013__G_rot_2,tbd,full_body_mid_distance,[]
person_013,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_013__G_rot_3,tbd,full_body_mid_distance,[]
person_013,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_013__G_rot_3,tbd,full_body_mid_distance,[]
person_013,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_013__G_rot_3,tbd,full_body_mid_distance,[]
person_013,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_013__G_rot_3,tbd,full_body_mid_distance,[]
person_014,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_014__G_core_1,tbd,full_body_mid_distance,[]
person_014,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_014__G_core_1,tbd,full_body_mid_distance,[]
person_014,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_014__G_core_1,tbd,full_body_mid_distance,[]
person_014,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_014__G_core_1,tbd,full_body_mid_distance,[]
person_014,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_014__G_core_2,tbd,full_body_mid_distance,[]
person_014,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_014__G_core_2,tbd,full_body_mid_distance,[]
person_014,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_014__G_core_2,tbd,full_body_mid_distance,[]
person_014,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_014__G_core_2,tbd,full_body_mid_distance,[]
person_014,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_014__G_rot_1,tbd,full_body_mid_distance,[]
person_014,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_014__G_rot_1,tbd,full_body_mid_distance,[]
person_014,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_014__G_rot_1,tbd,full_body_mid_distance,[]
person_014,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_014__G_rot_1,tbd,full_body_mid_distance,[]
person_014,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_014__G_rot_2,tbd,full_body_mid_distance,[]
person_014,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_014__G_rot_2,tbd,full_body_mid_distance,[]
person_014,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_014__G_rot_2,tbd,full_body_mid_distance,[]
person_014,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_014__G_rot_2,tbd,full_body_mid_distance,[]
person_014,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_014__G_rot_3,tbd,full_body_mid_distance,[]
person_014,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_014__G_rot_3,tbd,full_body_mid_distance,[]
person_014,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_014__G_rot_3,tbd,full_body_mid_distance,[]
person_014,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_014__G_rot_3,tbd,full_body_mid_distance,[]
person_015,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_015__G_core_1,tbd,full_body_mid_distance,[]
person_015,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_015__G_core_1,tbd,full_body_mid_distance,[]
person_015,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_015__G_core_1,tbd,full_body_mid_distance,[]
person_015,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_015__G_core_1,tbd,full_body_mid_distance,[]
person_015,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_015__G_core_2,tbd,full_body_mid_distance,[]
person_015,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_015__G_core_2,tbd,full_body_mid_distance,[]
person_015,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_015__G_core_2,tbd,full_body_mid_distance,[]
person_015,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_015__G_core_2,tbd,full_body_mid_distance,[]
person_015,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_015__G_rot_1,tbd,full_body_mid_distance,[]
person_015,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_015__G_rot_1,tbd,full_body_mid_distance,[]
person_015,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_015__G_rot_1,tbd,full_body_mid_distance,[]
person_015,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_015__G_rot_1,tbd,full_body_mid_distance,[]
person_015,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_015__G_rot_2,tbd,full_body_mid_distance,[]
person_015,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_015__G_rot_2,tbd,full_body_mid_distance,[]
person_015,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_015__G_rot_2,tbd,full_body_mid_distance,[]
person_015,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_015__G_rot_2,tbd,full_body_mid_distance,[]
person_015,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_015__G_rot_3,tbd,full_body_mid_distance,[]
person_015,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_015__G_rot_3,tbd,full_body_mid_distance,[]
person_015,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_015__G_rot_3,tbd,full_body_mid_distance,[]
person_015,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_015__G_rot_3,tbd,full_body_mid_distance,[]
person_016,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_016__G_core_1,tbd,full_body_mid_distance,[]
person_016,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_016__G_core_1,tbd,full_body_mid_distance,[]
person_016,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_016__G_core_1,tbd,full_body_mid_distance,[]
person_016,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_016__G_core_1,tbd,full_body_mid_distance,[]
person_016,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_016__G_core_2,tbd,full_body_mid_distance,[]
person_016,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_016__G_core_2,tbd,full_body_mid_distance,[]
person_016,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_016__G_core_2,tbd,full_body_mid_distance,[]
person_016,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_016__G_core_2,tbd,full_body_mid_distance,[]
person_016,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_016__G_rot_1,tbd,full_body_mid_distance,[]
person_016,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_016__G_rot_1,tbd,full_body_mid_distance,[]
person_016,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_016__G_rot_1,tbd,full_body_mid_distance,[]
person_016,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_016__G_rot_1,tbd,full_body_mid_distance,[]
person_016,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_016__G_rot_2,tbd,full_body_mid_distance,[]
person_016,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_016__G_rot_2,tbd,full_body_mid_distance,[]
person_016,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_016__G_rot_2,tbd,full_body_mid_distance,[]
person_016,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_016__G_rot_2,tbd,full_body_mid_distance,[]
person_016,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_016__G_rot_3,tbd,full_body_mid_distance,[]
person_016,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_016__G_rot_3,tbd,full_body_mid_distance,[]
person_016,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_016__G_rot_3,tbd,full_body_mid_distance,[]
person_016,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_016__G_rot_3,tbd,full_body_mid_distance,[]
person_017,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_017__G_core_1,tbd,full_body_mid_distance,[]
person_017,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_017__G_core_1,tbd,full_body_mid_distance,[]
person_017,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_017__G_core_1,tbd,full_body_mid_distance,[]
person_017,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_017__G_core_1,tbd,full_body_mid_distance,[]
person_017,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_017__G_core_2,tbd,full_body_mid_distance,[]
person_017,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_017__G_core_2,tbd,full_body_mid_distance,[]
person_017,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_017__G_core_2,tbd,full_body_mid_distance,[]
person_017,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_017__G_core_2,tbd,full_body_mid_distance,[]
person_017,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_017__G_rot_1,tbd,full_body_mid_distance,[]
person_017,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_017__G_rot_1,tbd,full_body_mid_distance,[]
person_017,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_017__G_rot_1,tbd,full_body_mid_distance,[]
person_017,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_017__G_rot_1,tbd,full_body_mid_distance,[]
person_017,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_017__G_rot_2,tbd,full_body_mid_distance,[]
person_017,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_017__G_rot_2,tbd,full_body_mid_distance,[]
person_017,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_017__G_rot_2,tbd,full_body_mid_distance,[]
person_017,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_017__G_rot_2,tbd,full_body_mid_distance,[]
person_017,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_017__G_rot_3,tbd,full_body_mid_distance,[]
person_017,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_017__G_rot_3,tbd,full_body_mid_distance,[]
person_017,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_017__G_rot_3,tbd,full_body_mid_distance,[]
